SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
514_0_3007505,AP&M.EF27-28.EAF-CALC,NAE 14 N2 Trunk 2 EF27 28 EAF CALC,Calculated Exhaust Air Stack Flow,84,Analog Input
514_0_3007510,AP&M.EF27-28.EASP-LOW,NAE 14 N2 Trunk 2 EF27 28 EASP LOW,Lowest Exhaust Air Static Pressure,58,Analog Input
514_0_3007520,AP&M.EF27-28.EF27-FLOW,NAE 14 N2 Trunk 2 EF27 28 EF27 FLOW,Exhaust Fan 27 Flow,84,Analog Input
514_0_3007526,AP&M.EF27-28.EF27-VP,NAE 14 N2 Trunk 2 EF27 28 EF27 VP,Exhaust Fan 27 Velocity Pressure,58,Analog Input
514_0_3007528,AP&M.EF27-28.EF28-FLOW,NAE 14 N2 Trunk 2 EF27 28 EF28 FLOW,Exhaust Fan 28 Flow,84,Analog Input
514_0_3007534,AP&M.EF27-28.EF28-VP,NAE 14 N2 Trunk 2 EF27 28 EF28 VP,Exhaust Fan 28 Velocity Pressure,58,Analog Input
514_0_3007542,AP&M.S4-VFD.AMPS,NAE 14 N2 Trunk 2 VFD 3 AMPS,Load Current,3,Analog Input
514_0_3007544,AP&M.S4-VFD.ENERGY,NAE 14 N2 Trunk 2 VFD 3 ENERGY,System Energy,19,Analog Input
514_0_3007546,AP&M.S4-VFD.FAULT,NAE 14 N2 Trunk 2 VFD 3 FAULT,Fault Code,95,Analog Input
514_0_3007549,AP&M.S4-VFD.FREQ,NAE 14 N2 Trunk 2 VFD 3 FREQ,Output Frequency,27,Analog Input
514_0_3007553,AP&M.S4-VFD.POWER,NAE 14 N2 Trunk 2 VFD 3 POWER,Input Power,48,Analog Input
514_0_3007557,AP&M.S4-VFD.VOLTS,NAE 14 N2 Trunk 2 VFD 3 VOLTS,Output Voltage,5,Analog Input
514_0_3007588,AP&M.RM-2801.ZN1-T,NAE 14 N2 Trunk 2 VAV 35 ZN1 T,Zone 1 Temperature,64,Analog Input
514_0_3007590,AP&M.RM-2801.ZN2-T,NAE 14 N2 Trunk 2 VAV 35 ZN2 T,Zone 2 Temperature,64,Analog Input
514_0_3007592,AP&M.RM-2801.ZN3-T,NAE 14 N2 Trunk 2 VAV 17 ZN3 T,Zone 3 Temperature,64,Analog Input
514_0_3007594,AP&M.RM-2801.ZN4-T,NAE 14 N2 Trunk 2 VAV 17 ZN4 T,Zone 4 Temperature,64,Analog Input
514_0_3008146,AP&M.RM-4882.CO2-LVL,NAE 14 N2 Trunk 2 VAV4 25 CO2 LVL,CO2-LVL,96,Analog Input
514_0_3009023,AP&M.RM-1844.ACLG-STPT,NAE 14 N2 Trunk 2 VAV 5 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
514_0_3009024,AP&M.RM-1844.AHTG-STPT,NAE 14 N2 Trunk 2 VAV 5 AHTG STPT,Actual Heating Setpoint,64,Analog Input
514_0_3009026,AP&M.RM-1844.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 5 DMPR CMD,Damper Command,98,Analog Input
514_0_3009032,AP&M.RM-1844.SUP-FLOW,NAE 14 N2 Trunk 2 VAV 5 SUP FLOW,Supply Flow,84,Analog Input
514_0_3009033,AP&M.RM-1844.WC-ADJ,NAE 14 N2 Trunk 2 VAV 5 WC ADJ,Warmer/Cooler Adjust,64,Analog Input
514_0_3009034,AP&M.RM-1844.ZN-T,NAE 14 N2 Trunk 2 VAV 5 ZN T,Zone Temperature,64,Analog Input
514_0_3009039,AP&M.RM-1859.ACLG-STPT,NAE 14 N2 Trunk 2 VAV 6 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
514_0_3009040,AP&M.RM-1859.AHTG-STPT,NAE 14 N2 Trunk 2 VAV 6 AHTG STPT,Actual Heating Setpoint,64,Analog Input
514_0_3009050,AP&M.RM-1841-T.ZN-T,NAE 14 N2 Trunk 2 VAV 6 RM1841 T,Zone Temperature,64,Analog Input
514_0_3009051,AP&M.RM1859-T.ZN-T,NAE 14 N2 Trunk 2 VAV 6 RM1859 T,Zone Temperature,64,Analog Input
514_0_3009053,AP&M.RM-1859.SUP-FLOW,NAE 14 N2 Trunk 2 VAV 6 SUP FLOW,Supply Flow,84,Analog Input
514_0_3009055,AP&M.RM-1859.WC-ADJ,NAE 14 N2 Trunk 2 VAV 6 WC ADJ,Warmer/Cooler Adjust,64,Analog Input
514_0_3009058,AP&M.RM-1839.ACLG-STPT,NAE 14 N2 Trunk 2 VAV 9 ACLG STPT,Actual Cooling Setpoint,64,Analog Input
514_0_3009059,AP&M.RM-1839.AHTG-STPT,NAE 14 N2 Trunk 2 VAV 9 AHTG STPT,Actual Heating Setpoint,64,Analog Input
514_0_3009069,AP&M.RM-1839.SUP-FLOW,NAE 14 N2 Trunk 2 VAV 9 SUP FLOW,Supply Flow,84,Analog Input
514_0_3009071,AP&M.RM-1839.WC-ADJ,NAE 14 N2 Trunk 2 VAV 9 WC ADJ,Warm/Cool Adjust,64,Analog Input
514_0_3009072,AP&M.RM-1839.ZN-T,NAE 14 N2 Trunk 2 VAV 9 ZN T,Zone Temperature,64,Analog Input
514_0_3011239,AP&M RM-4721.SA-Velocity Press,NAE 14 N2 Trunk 2 VAV4 22 SA VP,,58,Analog Input
514_0_3011242,AP&M.RM3711.SA-VP,NAE 14 N2 Trunk 2 VAV3 21 SA VP,,58,Analog Input
514_0_3011243,AP&M.RM-3721.SA-VP,NAE 14 N2 Trunk 2 VAV3 22 SA VP,,58,Analog Input
514_0_3011244,AP&M.RM-3731.SA-VP,NAE 14 N2 Trunk 2 VAV3 23 SA VP,,58,Analog Input
514_0_3011245,AP&M.RM-3741.SA-VP,NAE 14 N2 Trunk 2 VAV3 24 SA VP,,58,Analog Input
514_0_3011246,AP&M.RM-3816.SA-VP,NAE 14 N2 Trunk 2 VAV 19 SA VP,,58,Analog Input
514_0_3011247,AP&M.RM-3856.SA-VP,NAE 14 N2 Trunk 2 VAV 23 SA VP,,58,Analog Input
514_0_3011248,AP&M.RM-3880.SA-VP,NAE 14 N2 Trunk 2 VAV3 25 SA VP,,58,Analog Input
514_0_3011249,AP&M.RM-4771.SA-VP,NAE 14 N2 Trunk 2 VAV4 21 SA VP,,58,Analog Input
514_0_3011250,AP&M.RM-4731.SA-VP,NAE 14 N2 Trunk 2 VAV4 23 SA VP,,58,Analog Input
514_0_3011251,AMPM.RM-4741.SA-VP,NAE 14 N2 Trunk 2 VAV4 24 SA VP,,58,Analog Input
514_0_3011252,AP&M.RM-4882.SA-VP,NAE 14 N2 Trunk 2 VAV4 25 SA VP,,58,Analog Input
514_0_3011253,AP&M.RM-4856.SA-VP,NAE 14 N2 Trunk 2 VAV 26 SA VP,,58,Analog Input
514_1_3006327,AP&M.S-4.CLG-VLV,NAE 14 N2 Trunk 2 AHU 6 CLG VLV,Cooling Valve Command,98,Analog Output
514_1_3006331,AP&M.S-4.HTG-VLV,NAE 14 N2 Trunk 2 AHU 6 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006336,AP&M.HX-2.HX2-STPT,NAE 14 N2 Trunk 2 AHU 6 HX2 STPT,HX2 Supply Setpoint,64,Analog Output
514_1_3006338,AP&M.HX-2.HX2-VLV,NAE 14 N2 Trunk 2 AHU 6 HX2 VLV,HX2 Valve Command,98,Analog Output
514_1_3006360,AP&M.S-4.SASP-STPT,NAE 14 N2 Trunk 2 AHU 6 SASP STPT,Supply Air Static Pressure Setpoint,58,Analog Output
514_1_3006362,AP&M.S-4.SAT-STPT,NAE 14 N2 Trunk 2 AHU 6 SAT STPT,Supply Air Temperature Setpoint,64,Analog Output
514_1_3006365,AP&M.S-4.SF-CMD,NAE 14 N2 Trunk 2 AHU 6 SF CMD,Supply Fan Command,98,Analog Output
514_1_3006372,AP&M.HX-2.HX2-DB,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters HX2 DB,HX2 Supply Dead Band,64,Analog Output
514_1_3006373,AP&M.HX-2.HX2-IT,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters HX2 IT,HX2 Supply Int Time,95,Analog Output
514_1_3006374,AP&M.HX-2.HX2-PB,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters HX2 PB,HX2 Supply Prop Band,64,Analog Output
514_1_3006375,AP&M.S-4.SASP-DB,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SASP DB,Supply Air Static Pressure Dead Band,58,Analog Output
514_1_3006376,AP&M.S-4.SASP-IT,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SASP IT,Supply Air Static Pressure Int Time,95,Analog Output
514_1_3006378,AP&M.S-4.SATCLG-IT,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SATCLG IT,Supply Air Cooling Int Time,95,Analog Output
514_1_3006379,AP&M.S-4.SATCLG-PB,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SATCLG PB,Supply Air Cooling Prop Band,64,Analog Output
514_1_3006380,AP&M.S-4.SATHTG-DB,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SATHTG DB,Supply Air Heating Dead Band,64,Analog Output
514_1_3006381,AP&M.S-4.SATHTG-IT,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SATHTG IT,Supply Air Heating Int Time,95,Analog Output
514_1_3006382,AP&M.S-4.SATHTG-PB,NAE 14 N2 Trunk 2 AHU 6 Tuning Parameters SATHTG PB,Supply Air Heating Prop Band,64,Analog Output
514_1_3006383,AP&M.EF-16.AVG-ESP,NAE 14 N2 Trunk 2 UNT E6 AVG ESP1,Average Exhaust Air Pressure,58,Analog Output
514_1_3006402,AP&M.EF-16.ESP-IT,NAE 14 N2 Trunk 2 UNT E6 ESP IT1,Exhaust Air Static Pressure Int Time,95,Analog Output
514_1_3006403,AP&M.EF-20.ESP-IT,NAE 14 N2 Trunk 2 UNT E6 ESP IT2,Exhaust Air Static Pressure Int Time,95,Analog Output
514_1_3006404,AP&M.EF-16.ESP-PB,NAE 14 N2 Trunk 2 UNT E6 ESP PB1,Exhaust Air Static Pressure Prop Band,58,Analog Output
514_1_3006405,AP&M.EF-20.ESP-PB,NAE 14 N2 Trunk 2 UNT E6 ESP PB2,Exhaust Air Static Pressure Prop Band,58,Analog Output
514_1_3006406,AP&M.EF-16.ESP-STPT,NAE 14 N2 Trunk 2 UNT E6 ESP STPT1,Exhaust Air Static Pressure Setpoint,58,Analog Output
514_1_3006408,AP&M.EF-20.ESP-STPT,NAE 14 N2 Trunk 2 UNT E6 ESP STPT2,Exhaust Air Static Pressure Setpoint,58,Analog Output
514_1_3006410,AP&M.EF-16.EVFD-CMD,NAE 14 N2 Trunk 2 UNT E6 EVFD CMD1,Exhaust Fan VFD Command,98,Analog Output
514_1_3006412,AP&M.EF-20.EVFD-CMD,NAE 14 N2 Trunk 2 UNT E6 EVFD CMD2,Exhaust Fan VFD Command,98,Analog Output
514_1_3006447,AP&M.RM-B801.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 1 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006448,AP&M.RM-B801.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 1 DMPR CMD,Damper Command,98,Analog Output
514_1_3006450,AP&M.RM-B801.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 1 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006451,AP&M.RM-B801.HTG-VLV,NAE 14 N2 Trunk 2 VAV 1 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006454,AP&M.RM-B801.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 1 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006455,AP&M.RM-B801.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 1 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006456,AP&M.RM-B801.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 1 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006457,AP&M.RM-B801.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 1 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006461,AP&M.RM-B801.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 1 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006468,AP&M.ELECT-RM.HTG-VLV,NAE 14 N2 Trunk 2 VAV 2 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006471,AP&M.ELECT-RM.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 2 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006479,AP&M.RM-B819.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 3 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006480,AP&M.RM-B819.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 3 DMPR CMD,Damper Command,98,Analog Output
514_1_3006482,AP&M.RM-B819.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 3 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006483,AP&M.RM-B819.HTG-VLV,NAE 14 N2 Trunk 2 VAV 3 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006486,AP&M.RM-B819.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 3 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006487,AP&M.RM-B819.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 3 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006488,AP&M.RM-B819.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 3 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006489,AP&M.RM-B819.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 3 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006493,AP&M.RM-B819.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 3 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006502,AP&M.RM-B859.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 4 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006503,AP&M.RM-B859.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 4 DMPR CMD,Damper Command,98,Analog Output
514_1_3006505,AP&M.RM-B859.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 4 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006506,AP&M.RM-B859.HTG-VLV,NAE 14 N2 Trunk 2 VAV 4 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006509,AP&M.RM-B859.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 4 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006510,AP&M.RM-B859.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 4 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006511,AP&M.RM-B859.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 4 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006512,AP&M.RM-B859.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 4 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006516,AP&M.RM-B859.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 4 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006525,AP&M.RM-1816.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 7 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006526,AP&M.RM-1816.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 7 DMPR CMD,Damper Command,98,Analog Output
514_1_3006528,AP&M.RM-1816.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 7 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006529,AP&M.RM-1816.HTG-VLV,NAE 14 N2 Trunk 2 VAV 7 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006532,AP&M.RM-1816.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 7 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006533,AP&M.RM-1816.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 7 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006534,AP&M.RM-1816.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 7 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006535,AP&M.RM-1816.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 7 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006539,AP&M.RM-1816.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 7 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006548,AP&M.RM-1708.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 8 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006549,AP&M.RM-1708.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 8 DMPR CMD,Damper Command,98,Analog Output
514_1_3006551,AP&M.RM-1708.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 8 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006552,AP&M.RM-1708.HTG-VLV,NAE 14 N2 Trunk 2 VAV 8 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006555,AP&M.RM-1708.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 8 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006556,AP&M.RM-1708.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 8 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006557,AP&M.RM-1708.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 8 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006558,AP&M.RM-1708.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 8 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006562,AP&M.RM-1708.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 8 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006621,AP&M.RM-1856.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 11 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006622,AP&M.RM-1856.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 11 DMPR CMD,Damper Command,98,Analog Output
514_1_3006624,AP&M.RM-1856.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 11 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006625,AP&M.RM-1856.HTG-VLV,NAE 14 N2 Trunk 2 VAV 11 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006628,AP&M.RM-1856.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 11 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006629,AP&M.RM-1856.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 11 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006630,AP&M.RM-1856.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 11 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006631,AP&M.RM-1856.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 11 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006635,AP&M.RM-1856.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 11 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006644,AP&M.RM-2859.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 13 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006645,AP&M.RM-2859.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 13 DMPR CMD,Damper Command,98,Analog Output
514_1_3006647,AP&M.RM-2859.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 13 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006648,AP&M.RM-2859.HTG-VLV,NAE 14 N2 Trunk 2 VAV 13 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006651,AP&M.RM-2859.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 13 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006652,AP&M.RM-2859.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 13 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006653,AP&M.RM-2859.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 13 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006654,AP&M.RM-2859.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 13 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006658,AP&M.RM-2859.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 13 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006667,AP&M.RM-2839.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 14 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006668,AP&M.RM-2839.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 14 DMPR CMD,Damper Command,98,Analog Output
514_1_3006670,AP&M.RM-2839.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 14 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006671,AP&M.RM-2839.HTG-VLV,NAE 14 N2 Trunk 2 VAV 14 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006674,AP&M.RM-2839.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 14 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006675,AP&M.RM-2839.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 14 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006676,AP&M.RM-2839.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 14 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006677,AP&M.RM-2839.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 14 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006681,AP&M.RM-2839.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 14 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006690,AP&M.RM-2856.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 15 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006691,AP&M.RM-2856.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 15 DMPR CMD,Damper Command,98,Analog Output
514_1_3006693,AP&M.RM-2856.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 15 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006694,AP&M.RM-2856.HTG-VLV,NAE 14 N2 Trunk 2 VAV 15 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006697,AP&M.RM-2856.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 15 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006698,AP&M.RM-2856.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 15 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006699,AP&M.RM-2856.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 15 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006700,AP&M.RM-2856.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 15 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006704,AP&M.RM-2856.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 15 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006713,AP&M.RM-2808.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 17 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006714,AP&M.RM-2808.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 17 DMPR CMD,Damper Command,98,Analog Output
514_1_3006716,AP&M.RM-2808HMAX-STPT,NAE 14 N2 Trunk 2 VAV 17 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006717,AP&M.RM-2808.HTG-VLV,NAE 14 N2 Trunk 2 VAV 17 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006720,AP&M.RM-2808.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 17 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006721,AP&M.RM-2808OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 17 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006722,AP&M.RM-2808.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 17 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006723,AP&M.RM-2808.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 17 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006727,AP&M.RM-2808.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 17 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006736,AP&M.RM-3816.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 19 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006737,AP&M.RM-3816.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 19 DMPR CMD,Damper Command,98,Analog Output
514_1_3006739,AP&M.RM-3816.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 19 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006740,AP&M.RM-3816.HTG-VLV,NAE 14 N2 Trunk 2 VAV 19 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006743,AP&M.RM-3816.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 19 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
514_1_3006744,AP&M.RM-3816.OCMIN-STPT,NAE 14 N2 Trunk 2 VAV 19 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
514_1_3006745,AP&M.RM-3816.OHMIN-STPT,NAE 14 N2 Trunk 2 VAV 19 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
514_1_3006746,AP&M.RM-3816.OHTG-STPT,NAE 14 N2 Trunk 2 VAV 19 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
514_1_3006750,AP&M.RM-3816.SUPFLO-STPT,NAE 14 N2 Trunk 2 VAV 19 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
514_1_3006759,AP&M.RM-3856.CMAX-STPT,NAE 14 N2 Trunk 2 VAV 23 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
514_1_3006760,AP&M.RM-3856.DMPR-CMD,NAE 14 N2 Trunk 2 VAV 23 DMPR CMD,Damper Command,98,Analog Output
514_1_3006762,AP&M.RM-3856.HMAX-STPT,NAE 14 N2 Trunk 2 VAV 23 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
514_1_3006763,AP&M.RM-3856.HTG-VLV,NAE 14 N2 Trunk 2 VAV 23 HTG VLV,Heating Valve Command,98,Analog Output
514_1_3006766,AP&M.RM-3856.OCLG-STPT,NAE 14 N2 Trunk 2 VAV 23 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
