SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
505_1_3000331,EBU3B.CHWP1.REF-2,NAE 05 N2 1 NAE5 T1 VND075  CHWP1 VFD 21 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000373,EBU3B.CHWP2.REF-2,NAE 05 N2 1 NAE5 T1 VND22  CHWP2 VFD 22 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000414,EBU3B.HWP1.REF-1,NAE 05 N2 1 NAE5 T1 VND23  HWP1 VFD 23 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000419,EBU3B.HWP2.REF-1,NAE 05 N2 1 NAE5 T1 VND24  HWP2 VFD 1 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000415,EBU3B.HWP1.REF-2,NAE 05 N2 1 NAE5 T1 VND23  HWP1 VFD 23 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000420,EBU3B.HWP2.REF-2,NAE 05 N2 1 NAE5 T1 VND24  HWP2 VFD 1 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000654,EBU3B.RF1.REF-1,NAE 05 N2 1 NAE5 T1 VND45  RF 1 VFD 45 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000694,EBU3B.RF2.REF-1,NAE 05 N2 1 NAE5 T1 VND46  RF 2 VFD 46 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000734,EBU3B.RF3.REF-1,NAE 05 N2 1 NAE5 T1 VND47  RF 3 VFD 47 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000774,EBU3B.RF4.REF-1,NAE 05 N2 1 NAE5 T1 VND48  RF 4 VFD 48 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000655,EBU3B.RF1.REF-2,NAE 05 N2 1 NAE5 T1 VND45  RF 1 VFD 45 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000695,EBU3B.RF2.REF-2,NAE 05 N2 1 NAE5 T1 VND46  RF 2 VFD 46 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000735,EBU3B.RF3.REF-2,NAE 05 N2 1 NAE5 T1 VND47  RF 3 VFD 47 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000775,EBU3B.RF4.REF-2,NAE 05 N2 1 NAE5 T1 VND48  RF 4 VFD 48 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000492,EBU3B.SF1.REF-1,NAE 05 N2 1 NAE5 T1 VND41  SF 1 VFD 41 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000534,EBU3B.SF2.REF-1,NAE 05 N2 1 NAE5 T1 VND42  SF 2 VFD 42 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000574,EBU3B.SF3.REF-1,NAE 05 N2 1 NAE5 T1 VND43  SF 3 VFD 43 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000614,EBU3B.SF4.REF-1,NAE 05 N2 1 NAE5 T1 VND44  SF 4 VFD 44 REFERENCE 1,Reference 1,98,Analog Output
505_1_3000493,EBU3B.SF1.REF-2,NAE 05 N2 1 NAE5 T1 VND41  SF 1 VFD 41 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000535,EBU3B.SF2.REF-2,NAE 05 N2 1 NAE5 T1 VND42  SF 2 VFD 42 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000575,EBU3B.SF3.REF-2,NAE 05 N2 1 NAE5 T1 VND43  SF 3 VFD 43 REFERENCE 2,Reference 2,98,Analog Output
505_1_3000615,EBU3B.SF4.REF-2,NAE 05 N2 1 NAE5 T1 VND44  SF 4 VFD 44 REFERENCE 2,Reference 2,98,Analog Output
505_1_3014682,EBU3B.FSCHW.CHWP-DB,NAE 05 N2 1 DX 12 File Server CHW System Tuning Parameters CHWP DB,CHW Pump Dead Band,56,Analog Output
505_1_3014663,EBU3B.FSCHW.CHWP3-DLY,NAE 05 N2 1 DX 12 File Server CHW System CHWP3 DLY,Chilled Water Pump 3 Alarm Delay,73,Analog Output
505_1_3014669,EBU3B.FSCHW.CHWP4-DLY,NAE 05 N2 1 DX 12 File Server CHW System CHWP4 DLY,Chilled Water Pump 4 Alarm Delay,73,Analog Output
505_1_3014684,EBU3B.FSCHW.CHWP-PID,NAE 05 N2 1 DX 12 File Server CHW System Tuning Parameters CHWP PID,CHW Pump Command Output,302,Analog Output
506_1_3015640,EBU3B.RM-2266..W-C-ADJ,NAE 06 N2 1 VMA125 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015743,EBU3B.RM-3144..W-C-ADJ,NAE 06 N2 2 VMA125 W C ADJ,Warm/Cool Adjust,64,Analog Output
505_1_3002059,EBU3B.RM-1102..SUPFLO-SP,NAE 05 N2 2 VMA 125 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3001663,EBU3B.RM-2266..SUPFLO-SP,NAE 06 N2 1 VMA125 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3003347,EBU3B.RM-3144..SUPFLO-SP,NAE 06 N2 2 VMA125 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
505_1_3002056,EBU3B.RM-1102..RH-VLV,NAE 05 N2 2 VMA 125 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3001660,EBU3B.RM-2266..RH-VLV,NAE 06 N2 1 VMA125 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3003344,EBU3B.RM-3144..RH-VLV,NAE 06 N2 2 VMA125 RH VLV,Reheat Valve Command,98,Analog Output
505_1_3002062,EBU3B.RM-1102..HTGFLOW,NAE 05 N2 2 VMA 125 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3001666,EBU3B.RM-2266..HTGFLOW,NAE 06 N2 1 VMA125 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3003350,EBU3B.RM-3144..HTGFLOW,NAE 06 N2 2 VMA125 HTGFLOW,Occupied Htg Flow,84,Analog Output
505_1_3002061,EBU3B.RM-1102..CLGMiNFLO,NAE 05 N2 2 VMA 125 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3001665,EBU3B.RM-2266..CLGMiNFLO,NAE 06 N2 1 VMA125 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3003349,EBU3B.RM-3144..CLGMiNFLO,NAE 06 N2 2 VMA125 CLGMiNFLO,Occupied Clg Min,84,Analog Output
505_1_3002064,EBU3B.RM-1102..HTGPID-O,NAE 05 N2 2 VMA 125 HTGPID O,Heating Command,98,Analog Output
506_1_3001668,EBU3B.RM-2266..HTGPID-O,NAE 06 N2 1 VMA125 HTGPID O,Heating Command,98,Analog Output
506_1_3003352,EBU3B.RM-3144..HTGPID-O,NAE 06 N2 2 VMA125 HTGPID O,Heating Command,98,Analog Output
505_1_3002058,EBU3B.RM-1102..DPR-C,NAE 05 N2 2 VMA 125 DPR C,Damper Command,98,Analog Output
506_1_3001662,EBU3B.RM-2266..DPR-C,NAE 06 N2 1 VMA125 DPR C,Damper Command,98,Analog Output
506_1_3003346,EBU3B.RM-3144..DPR-C,NAE 06 N2 2 VMA125 DPR C,Damper Command,98,Analog Output
505_1_3002060,EBU3B.RM-1102..CLGMAXFLO,NAE 05 N2 2 VMA 125 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3001664,EBU3B.RM-2266..CLGMAXFLO,NAE 06 N2 1 VMA125 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3003348,EBU3B.RM-3144..CLGMAXFLO,NAE 06 N2 2 VMA125 CLGMAXFLO,Cooling Max Flow,84,Analog Output
505_1_3002063,EBU3B.RM-1102..CLGPID-O,NAE 05 N2 2 VMA 125 CLGPID O,Cooling Command,98,Analog Output
506_1_3001667,EBU3B.RM-2266..CLGPID-O,NAE 06 N2 1 VMA125 CLGPID O,Cooling Command,98,Analog Output
506_1_3003351,EBU3B.RM-3144..CLGPID-O,NAE 06 N2 2 VMA125 CLGPID O,Cooling Command,98,Analog Output
505_1_3002077,EBU3B.RM-1104..COMMONSP,NAE 05 N2 2 VMA 126 COMMONSP,Common Setpoint,64,Analog Output
506_1_3001681,EBU3B.RM-2270..COMMONSP,NAE 06 N2 1 VMA126 COMMONSP,Common Setpoint,64,Analog Output
506_1_3003366,EBU3B.RM-3142..COMMONSP,NAE 06 N2 2 VMA126 COMMONSP,Common Setpoint,64,Analog Output
505_1_3026029,EBU3B.RM-1104..W-C-ADJ,NAE 05 N2 2 VMA 126 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015674,EBU3B.RM-2270..W-C-ADJ,NAE 06 N2 1 VMA126 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015744,EBU3B.RM-3142..W-C-ADJ,NAE 06 N2 2 VMA126 W C ADJ,Warm/Cool Adjust,64,Analog Output
505_1_3002079,EBU3B.RM-1104..SUPFLO-SP,NAE 05 N2 2 VMA 126 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3001683,EBU3B.RM-2270..SUPFLO-SP,NAE 06 N2 1 VMA126 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3003368,EBU3B.RM-3142..SUPFLO-SP,NAE 06 N2 2 VMA126 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
505_1_3002076,EBU3B.RM-1104..RH-VLV,NAE 05 N2 2 VMA 126 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3001680,EBU3B.RM-2270..RH-VLV,NAE 06 N2 1 VMA126 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3003365,EBU3B.RM-3142..RH-VLV,NAE 06 N2 2 VMA126 RH VLV,Reheat Valve Command,98,Analog Output
505_1_3002082,EBU3B.RM-1104..HTGFLOW,NAE 05 N2 2 VMA 126 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3001686,EBU3B.RM-2270..HTGFLOW,NAE 06 N2 1 VMA126 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3003371,EBU3B.RM-3142..HTGFLOW,NAE 06 N2 2 VMA126 HTGFLOW,Occupied Htg Flow,84,Analog Output
505_1_3002081,EBU3B.RM-1104..CLGMiNFLO,NAE 05 N2 2 VMA 126 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3001685,EBU3B.RM-2270..CLGMiNFLO,NAE 06 N2 1 VMA126 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3003370,EBU3B.RM-3142..CLGMiNFLO,NAE 06 N2 2 VMA126 CLGMiNFLO,Occupied Clg Min,84,Analog Output
505_1_3002084,EBU3B.RM-1104..HTGPID-O,NAE 05 N2 2 VMA 126 HTGPID O,Heating Command,98,Analog Output
506_1_3001688,EBU3B.RM-2270..HTGPID-O,NAE 06 N2 1 VMA126 HTGPID O,Heating Command,98,Analog Output
506_1_3003373,EBU3B.RM-3142..HTGPID-O,NAE 06 N2 2 VMA126 HTGPID O,Heating Command,98,Analog Output
505_1_3002078,EBU3B.RM-1104..DPR-C,NAE 05 N2 2 VMA 126 DPR C,Damper Command,98,Analog Output
506_1_3001682,EBU3B.RM-2270..DPR-C,NAE 06 N2 1 VMA126 DPR C,Damper Command,98,Analog Output
506_1_3003367,EBU3B.RM-3142..DPR-C,NAE 06 N2 2 VMA126 DPR C,Damper Command,98,Analog Output
505_1_3002080,EBU3B.RM-1104..CLGMAXFLO,NAE 05 N2 2 VMA 126 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3001684,EBU3B.RM-2270..CLGMAXFLO,NAE 06 N2 1 VMA126 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3003369,EBU3B.RM-3142..CLGMAXFLO,NAE 06 N2 2 VMA126 CLGMAXFLO,Cooling Max Flow,84,Analog Output
505_1_3002083,EBU3B.RM-1104..CLGPID-O,NAE 05 N2 2 VMA 126 CLGPID O,Cooling Command,98,Analog Output
506_1_3001687,EBU3B.RM-2270..CLGPID-O,NAE 06 N2 1 VMA126 CLGPID O,Cooling Command,98,Analog Output
506_1_3003372,EBU3B.RM-3142..CLGPID-O,NAE 06 N2 2 VMA126 CLGPID O,Cooling Command,98,Analog Output
505_1_3001129,EBU3B.RM-1106..COMMONSP,NAE 05 N2 2 VMA 127 COMMONSP,Common Setpoint,64,Analog Output
506_1_3000052,EBU3B.RM-2272..COMMONSP,NAE 06 N2 1 VMA127 COMMONSP,Common Setpoint,64,Analog Output
506_1_3001744,EBU3B.RM-3121..COMMONSP,NAE 06 N2 2 VMA127 COMMONSP,Common Setpoint,64,Analog Output
505_1_3026040,EBU3B.RM-1106..W-C-ADJ,NAE 05 N2 2 VMA 127 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015685,EBU3B.RM-2272..W-C-ADJ,NAE 06 N2 1 VMA127 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015723,EBU3B.RM-3121..W-C-ADJ,NAE 06 N2 2 VMA127 W C ADJ,Warm/Cool Adjust,64,Analog Output
505_1_3001131,EBU3B.RM-1106..SUPFLO-SP,NAE 05 N2 2 VMA 127 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3000054,EBU3B.RM-2272..SUPFLO-SP,NAE 06 N2 1 VMA127 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3001746,EBU3B.RM-3121..SUPFLO-SP,NAE 06 N2 2 VMA127 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
505_1_3001128,EBU3B.RM-1106..RH-VLV,NAE 05 N2 2 VMA 127 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3000051,EBU3B.RM-2272..RH-VLV,NAE 06 N2 1 VMA127 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3001743,EBU3B.RM-3121..RH-VLV,NAE 06 N2 2 VMA127 RH VLV,Reheat Valve Command,98,Analog Output
505_1_3001134,EBU3B.RM-1106..HTGFLOW,NAE 05 N2 2 VMA 127 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3000057,EBU3B.RM-2272..HTGFLOW,NAE 06 N2 1 VMA127 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3001749,EBU3B.RM-3121..HTGFLOW,NAE 06 N2 2 VMA127 HTGFLOW,Occupied Htg Flow,84,Analog Output
505_1_3001133,EBU3B.RM-1106..CLGMiNFLO,NAE 05 N2 2 VMA 127 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3000056,EBU3B.RM-2272..CLGMiNFLO,NAE 06 N2 1 VMA127 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3001748,EBU3B.RM-3121..CLGMiNFLO,NAE 06 N2 2 VMA127 CLGMiNFLO,Occupied Clg Min,84,Analog Output
505_1_3001136,EBU3B.RM-1106..HTGPID-O,NAE 05 N2 2 VMA 127 HTGPID O,Heating Command,98,Analog Output
506_1_3000059,EBU3B.RM-2272..HTGPID-O,NAE 06 N2 1 VMA127 HTGPID O,Heating Command,98,Analog Output
506_1_3001751,EBU3B.RM-3121..HTGPID-O,NAE 06 N2 2 VMA127 HTGPID O,Heating Command,98,Analog Output
505_1_3001130,EBU3B.RM-1106..DPR-C,NAE 05 N2 2 VMA 127 DPR C,Damper Command,98,Analog Output
506_1_3000053,EBU3B.RM-2272..DPR-C,NAE 06 N2 1 VMA127 DPR C,Damper Command,98,Analog Output
506_1_3001745,EBU3B.RM-3121..DPR-C,NAE 06 N2 2 VMA127 DPR C,Damper Command,98,Analog Output
505_1_3001132,EBU3B.RM-1106..CLGMAXFLO,NAE 05 N2 2 VMA 127 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3000055,EBU3B.RM-2272..CLGMAXFLO,NAE 06 N2 1 VMA127 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3001747,EBU3B.RM-3121..CLGMAXFLO,NAE 06 N2 2 VMA127 CLGMAXFLO,Cooling Max Flow,84,Analog Output
505_1_3001135,EBU3B.RM-1106..CLGPID-O,NAE 05 N2 2 VMA 127 CLGPID O,Cooling Command,98,Analog Output
506_1_3000058,EBU3B.RM-2272..CLGPID-O,NAE 06 N2 1 VMA127 CLGPID O,Cooling Command,98,Analog Output
506_1_3001750,EBU3B.RM-3121..CLGPID-O,NAE 06 N2 2 VMA127 CLGPID O,Cooling Command,98,Analog Output
505_1_3001149,EBU3B.RM-1108..COMMONSP,NAE 05 N2 2 VMA 128 COMMONSP,Common Setpoint,64,Analog Output
506_1_3000072,EBU3B.RM-2203..COMMONSP,NAE 06 N2 1 VMA128 COMMONSP,Common Setpoint,64,Analog Output
506_1_3001764,EBU3B.RM-3109..COMMONSP,NAE 06 N2 2 VMA128 COMMONSP,Common Setpoint,64,Analog Output
505_1_3026022,EBU3B.RM-1108..W-C-ADJ,NAE 05 N2 2 VMA 128 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015684,EBU3B.RM-2203..W-C-ADJ,NAE 06 N2 1 VMA128 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015722,EBU3B.RM-3109..W-C-ADJ,NAE 06 N2 2 VMA128 W C ADJ,Warm/Cool Adjust,64,Analog Output
505_1_3001151,EBU3B.RM-1108..SUPFLO-SP,NAE 05 N2 2 VMA 128 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3000074,EBU3B.RM-2203..SUPFLO-SP,NAE 06 N2 1 VMA128 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3001766,EBU3B.RM-3109..SUPFLO-SP,NAE 06 N2 2 VMA128 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
505_1_3001148,EBU3B.RM-1108..RH-VLV,NAE 05 N2 2 VMA 128 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3000071,EBU3B.RM-2203..RH-VLV,NAE 06 N2 1 VMA128 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3001763,EBU3B.RM-3109..RH-VLV,NAE 06 N2 2 VMA128 RH VLV,Reheat Valve Command,98,Analog Output
505_1_3001154,EBU3B.RM-1108..HTGFLOW,NAE 05 N2 2 VMA 128 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3000077,EBU3B.RM-2203..HTGFLOW,NAE 06 N2 1 VMA128 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3001769,EBU3B.RM-3109..HTGFLOW,NAE 06 N2 2 VMA128 HTGFLOW,Occupied Htg Flow,84,Analog Output
505_1_3001153,EBU3B.RM-1108..CLGMiNFLO,NAE 05 N2 2 VMA 128 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3000076,EBU3B.RM-2203..CLGMiNFLO,NAE 06 N2 1 VMA128 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3001768,EBU3B.RM-3109..CLGMiNFLO,NAE 06 N2 2 VMA128 CLGMiNFLO,Occupied Clg Min,84,Analog Output
505_1_3001156,EBU3B.RM-1108..HTGPID-O,NAE 05 N2 2 VMA 128 HTGPID O,Heating Command,98,Analog Output
506_1_3000079,EBU3B.RM-2203..HTGPID-O,NAE 06 N2 1 VMA128 HTGPID O,Heating Command,98,Analog Output
506_1_3001771,EBU3B.RM-3109..HTGPID-O,NAE 06 N2 2 VMA128 HTGPID O,Heating Command,98,Analog Output
505_1_3001150,EBU3B.RM-1108..DPR-C,NAE 05 N2 2 VMA 128 DPR C,Damper Command,98,Analog Output
506_1_3000073,EBU3B.RM-2203..DPR-C,NAE 06 N2 1 VMA128 DPR C,Damper Command,98,Analog Output
506_1_3001765,EBU3B.RM-3109..DPR-C,NAE 06 N2 2 VMA128 DPR C,Damper Command,98,Analog Output
505_1_3001152,EBU3B.RM-1108..CLGMAXFLO,NAE 05 N2 2 VMA 128 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3000075,EBU3B.RM-2203..CLGMAXFLO,NAE 06 N2 1 VMA128 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3001767,EBU3B.RM-3109..CLGMAXFLO,NAE 06 N2 2 VMA128 CLGMAXFLO,Cooling Max Flow,84,Analog Output
505_1_3001155,EBU3B.RM-1108..CLGPID-O,NAE 05 N2 2 VMA 128 CLGPID O,Cooling Command,98,Analog Output
506_1_3000078,EBU3B.RM-2203..CLGPID-O,NAE 06 N2 1 VMA128 CLGPID O,Cooling Command,98,Analog Output
506_1_3001770,EBU3B.RM-3109..CLGPID-O,NAE 06 N2 2 VMA128 CLGPID O,Cooling Command,98,Analog Output
505_1_3001169,EBU3B.RM-1110..COMMONSP,NAE 05 N2 2 VMA 129 COMMONSP,Common Setpoint,64,Analog Output
506_1_3000092,EBU3B.RM-2215..COMMONSP,NAE 06 N2 1 VMA129 COMMONSP,Common Setpoint,64,Analog Output
506_1_3001784,EBU3B.RM-4213..COMMONSP,NAE 06 N2 2 VMA129 COMMONSP,Common Setpoint,64,Analog Output
505_1_3026010,EBU3B.RM-1110..W-C-ADJ,NAE 05 N2 2 VMA 129 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015683,EBU3B.RM-2215..W-C-ADJ,NAE 06 N2 1 VMA129 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015745,EBU3B.RM-4213..W-C-ADJ,NAE 06 N2 2 VMA129 W C ADJ,Warm/Cool Adjust,64,Analog Output
505_1_3001171,EBU3B.RM-1110..SUPFLO-SP,NAE 05 N2 2 VMA 129 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3000094,EBU3B.RM-2215..SUPFLO-SP,NAE 06 N2 1 VMA129 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3001786,EBU3B.RM-4213..SUPFLO-SP,NAE 06 N2 2 VMA129 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
505_1_3001168,EBU3B.RM-1110..RH-VLV,NAE 05 N2 2 VMA 129 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3000091,EBU3B.RM-2215..RH-VLV,NAE 06 N2 1 VMA129 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3001783,EBU3B.RM-4213..RH-VLV,NAE 06 N2 2 VMA129 RH VLV,Reheat Valve Command,98,Analog Output
505_1_3001174,EBU3B.RM-1110..HTGFLOW,NAE 05 N2 2 VMA 129 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3000097,EBU3B.RM-2215..HTGFLOW,NAE 06 N2 1 VMA129 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3001789,EBU3B.RM-4213..HTGFLOW,NAE 06 N2 2 VMA129 HTGFLOW,Occupied Htg Flow,84,Analog Output
505_1_3001173,EBU3B.RM-1110..CLGMiNFLO,NAE 05 N2 2 VMA 129 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3000096,EBU3B.RM-2215..CLGMiNFLO,NAE 06 N2 1 VMA129 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3001788,EBU3B.RM-4213..CLGMiNFLO,NAE 06 N2 2 VMA129 CLGMiNFLO,Occupied Clg Min,84,Analog Output
505_1_3001176,EBU3B.RM-1110..HTGPID-O,NAE 05 N2 2 VMA 129 HTGPID O,Heating Command,98,Analog Output
506_1_3000099,EBU3B.RM-2215..HTGPID-O,NAE 06 N2 1 VMA129 HTGPID O,Heating Command,98,Analog Output
506_1_3001791,EBU3B.RM-4213..HTGPID-O,NAE 06 N2 2 VMA129 HTGPID O,Heating Command,98,Analog Output
505_1_3001170,EBU3B.RM-1110..DPR-C,NAE 05 N2 2 VMA 129 DPR C,Damper Command,98,Analog Output
506_1_3000093,EBU3B.RM-2215..DPR-C,NAE 06 N2 1 VMA129 DPR C,Damper Command,98,Analog Output
506_1_3001785,EBU3B.RM-4213..DPR-C,NAE 06 N2 2 VMA129 DPR C,Damper Command,98,Analog Output
505_1_3001172,EBU3B.RM-1110..CLGMAXFLO,NAE 05 N2 2 VMA 129 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3000095,EBU3B.RM-2215..CLGMAXFLO,NAE 06 N2 1 VMA129 CLGMAXFLO,Cooling Max Flow,84,Analog Output
506_1_3001787,EBU3B.RM-4213..CLGMAXFLO,NAE 06 N2 2 VMA129 CLGMAXFLO,Cooling Max Flow,84,Analog Output
505_1_3001175,EBU3B.RM-1110..CLGPID-O,NAE 05 N2 2 VMA 129 CLGPID O,Cooling Command,98,Analog Output
506_1_3000098,EBU3B.RM-2215..CLGPID-O,NAE 06 N2 1 VMA129 CLGPID O,Cooling Command,98,Analog Output
506_1_3001790,EBU3B.RM-4213..CLGPID-O,NAE 06 N2 2 VMA129 CLGPID O,Cooling Command,98,Analog Output
505_1_3001189,EBU3B.RM-1109..COMMONSP,NAE 05 N2 2 VMA 130 COMMONSP,Common Setpoint,64,Analog Output
506_1_3000112,EBU3B.RM-2217..COMMONSP,NAE 06 N2 1 VMA130 COMMONSP,Common Setpoint,64,Analog Output
506_1_3001805,EBU3B.RM-4140..COMMONSP,NAE 06 N2 2 VMA130 COMMONSP,Common Setpoint,64,Analog Output
505_1_3026048,EBU3B.RM-1109..W-C-ADJ,NAE 05 N2 2 VMA 130 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015682,EBU3B.RM-2217..W-C-ADJ,NAE 06 N2 1 VMA130 W C ADJ,Warm/Cool Adjust,64,Analog Output
506_1_3015746,EBU3B.RM-4140..W-C-ADJ,NAE 06 N2 2 VMA130 W C ADJ,Warm/Cool Adjust,64,Analog Output
505_1_3001191,EBU3B.RM-1109..SUPFLO-SP,NAE 05 N2 2 VMA 130 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3000114,EBU3B.RM-2217..SUPFLO-SP,NAE 06 N2 1 VMA130 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
506_1_3001807,EBU3B.RM-4140..SUPFLO-SP,NAE 06 N2 2 VMA130 SUPFLO SP,Actual Sup Flow SP,84,Analog Output
505_1_3001188,EBU3B.RM-1109..RH-VLV,NAE 05 N2 2 VMA 130 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3000111,EBU3B.RM-2217..RH-VLV,NAE 06 N2 1 VMA130 RH VLV,Reheat Valve Command,98,Analog Output
506_1_3001804,EBU3B.RM-4140..RH-VLV,NAE 06 N2 2 VMA130 RH VLV,Reheat Valve Command,98,Analog Output
505_1_3001194,EBU3B.RM-1109..HTGFLOW,NAE 05 N2 2 VMA 130 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3000117,EBU3B.RM-2217..HTGFLOW,NAE 06 N2 1 VMA130 HTGFLOW,Occupied Htg Flow,84,Analog Output
506_1_3001810,EBU3B.RM-4140..HTGFLOW,NAE 06 N2 2 VMA130 HTGFLOW,Occupied Htg Flow,84,Analog Output
505_1_3001193,EBU3B.RM-1109..CLGMiNFLO,NAE 05 N2 2 VMA 130 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3000116,EBU3B.RM-2217..CLGMiNFLO,NAE 06 N2 1 VMA130 CLGMiNFLO,Occupied Clg Min,84,Analog Output
506_1_3001809,EBU3B.RM-4140..CLGMiNFLO,NAE 06 N2 2 VMA130 CLGMiNFLO,Occupied Clg Min,84,Analog Output
505_1_3001196,EBU3B.RM-1109..HTGPID-O,NAE 05 N2 2 VMA 130 HTGPID O,Heating Command,98,Analog Output
506_1_3000119,EBU3B.RM-2217..HTGPID-O,NAE 06 N2 1 VMA130 HTGPID O,Heating Command,98,Analog Output
506_1_3001812,EBU3B.RM-4140..HTGPID-O,NAE 06 N2 2 VMA130 HTGPID O,Heating Command,98,Analog Output
505_1_3001190,EBU3B.RM-1109..DPR-C,NAE 05 N2 2 VMA 130 DPR C,Damper Command,98,Analog Output
506_1_3000113,EBU3B.RM-2217..DPR-C,NAE 06 N2 1 VMA130 DPR C,Damper Command,98,Analog Output
506_1_3001806,EBU3B.RM-4140..DPR-C,NAE 06 N2 2 VMA130 DPR C,Damper Command,98,Analog Output
